sentence	label	label_name
list all arrivals from any airport to baltimore on thursday morning arriving before 9 am	0	flight
show me the flights from miami to san diego with one stop in denver	0	flight
tell me the last flight from atlanta to philadelphia	0	flight
are there any flights between pittsburgh and baltimore using a j31 aircraft	0	flight
what are the flights from boston to orlando	0	flight
i need a flight from baltimore to seattle that stops in minneapolis	0	flight
what ground transportation is available in boston	4	ground_service
what is the latest return flight from atlanta to boston	0	flight
could you tell me about flights from philadelphia to dallas that arrives in the early afternoon	0	flight
i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines	0	flight
i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm	0	flight
is there a round trip flight from atlanta to dallas via denver	0	flight
show me the flights before 8 am on august second from boston to denver on delta	0	flight
what flights are there from baltimore to newark	0	flight
show me all round trip flights between houston and las vegas	0	flight
what flights from pittsburgh to newark after 1020 pm	0	flight
how much does it cost to fly from atlanta to san francisco	2	airfare
what are the flights from san francisco to denver	0	flight
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way	0	flight
what is the most expensive flight from boston to dallas round trip	0	flight
i need a nonstop flight from atlanta to baltimore arriving between 5 pm and 730 pm	0	flight
what is the earliest flight in the morning leaving boston for baltimore	0	flight
show me fares less than 400 dollars for flights from dallas to baltimore	2	airfare
okay on the following wednesday i 'd like to go from memphis to cincinnati as early as possible	0	flight
show me flights going from boston to denver arriving on wednesday morning	0	flight
how many cities are served by lufthansa with first class flights	10	quantity
show me the flights from all airports to love field	0	flight
are there any flights from new york to los angeles which stop over in milwaukee	0	flight
show united flights between pittsburgh and baltimore	0	flight
find travel arrangements for a one way flight from boston to pittsburgh	0	flight
what are flights from boston to st. petersburg	0	flight
list flights from phoenix to detroit on wednesday	0	flight
where does delta fly to that american doesn 't	0	flight
show me fares for flights from minneapolis to seattle on july first 1993	2	airfare
show me all fares from new york to miami leaving on a tuesday	2	airfare
can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm	0	flight
can you show me fares for december sixteenth from oakland to dallas one way only	2	airfare
show me fares from miami to new york	2	airfare
show me one way flights from tampa to st. louis departing before 10 am first class	0	flight
what flights are there from los angeles to pittsburgh	0	flight
how many first class flights does delta airlines have	10	quantity
can you tell me the flights that go from boston to atlanta sometime after 5 pm	0	flight
show me the cheapest one way fares from san diego to miami	2	airfare
i will need a car at new york	4	ground_service
which northwest flights stop in denver before noon	0	flight
show me flights from san francisco to pittsburgh on a sunday	0	flight
what flights are provided by delta airlines	0	flight
what flights leave from nashville to milwaukee	0	flight
what is united airlines service between boston and san francisco	0	flight
can you tell me what airline flies between denver and san francisco	6	airline
show me round trip first class tickets from new york to miami	2	airfare
show me the flight from detroit to westchester county with the highest one way fare	0	flight
what flights are available wednesday afternoon from atlanta to san francisco	0	flight
i want to fly from denver to san francisco	0	flight
i need a flight from pittsburgh to boston on wednesday the fourteenth	0	flight
what is your last flight leaving san francisco and arriving in denver	0	flight
show me the fares for a first class ticket from baltimore to dallas	2	airfare
what are the afternoon flights between washington and boston	0	flight
okay on tuesday june first i 'd like to go from phoenix to detroit in the late afternoon	0	flight
what flights are available friday afternoon from atlanta to dallas	0	flight
show me the prices of first class tickets on us air round trip from cleveland to miami	2	airfare
which delta flights depart from san francisco heading toward boston after 12 noon	0	flight
show flights from philadelphia to dallas on saturday	0	flight
flights from pittsburgh to baltimore between 10 am and 2 pm	0	flight
flights between new york and san jose	0	flight
what are the flights from boston to washington	0	flight
i want to fly from boston to baltimore	0	flight
what flights go from boston to washington next tuesday	0	flight
what 's the earliest flight from boston to bwi that serves lunch	0	flight
