uid	sentence	label	label_name	tree
1762	"""you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 you) (3 (3 (62 wouldn) (3 (6 (28 (38 ') (67 t)) (57 call)) (27 (52 the) (2 (32 good) (84 girl))))) (27 (27 (52 a) (2 (32 date) (84 movie))) (8 (8 (70 () (24 (25 (27 (52 an) (2 (95 anti) (10 (66 -) (2 (32 date) (84 movie))))) (3 (89 is) (45 more))) (1 (49 like) (56 it)))) (34 )))))) (1 (39 ,) (25 (88 but) (25 (13 (88 when) (80 it)) (3 (28 (38 ') (67 s)) (45 good)))))) (31 (1 (39 ,) (25 (41 it) (3 (28 (38 ') (67 s)) (27 (54 good) (8 (76 and) (35 [UNK])))))) (77 .)))) (55 ""))"
646	"""the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (52 the) (2 (68 color) (11 (65 sense) (12 (74 of) (27 (37 stuart) (71 little)))))) (48 2)) (3 (89 is) (27 (52 its) (2 (95 most) (2 (68 immediate) (8 (76 and) (2 (95 most) (2 (32 obvious) (84 pleasure))))))))) (1 (39 ,) (24 (25 (88 but) (24 (25 (41 it) (3 (89 would) (45 count))) (1 (49 for) (27 (37 very) (71 little))))) (1 (39 if) (24 (25 (13 (24 (25 (13 (43 the) (69 movie)) (3 (62 weren) (28 (38 ') (67 t)))) (1 (49 as) (27 (90 beautifully) (61 [UNK])))) (76 and)) (1 (49 as) (27 (90 delicately) (61 [UNK])))) (1 (49 in) (56 tone))))))) (31 (1 (49 as) (27 (41 it) (89 is))) (77 .)))) (55 ""))"
1794	exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza .	0	Subjective	(20 (24 (25 (27 (44 [UNK]) (27 (43 the) (0 (44 [UNK]) (12 (74 of) (27 (52 a) (2 (61 [UNK]) (35 [UNK]))))))) (79 musical)) (1 (49 and) (27 (52 the) (2 (68 visceral) (11 (65 excitement) (12 (74 of) (27 (52 a) (2 (32 sports) (42 [UNK]))))))))) (77 .))
2937	"""breen's script has deadpan wit , though it becomes a little labored as it goes along ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (61 [UNK]) (8 (28 (38 ') (67 s)) (69 script))) (3 (89 has) (27 (44 [UNK]) (92 wit)))) (1 (39 ,) (25 (13 (88 though) (80 it)) (3 (89 becomes) (27 (52 a) (2 (32 little) (84 labored))))))) (31 (1 (39 as) (25 (41 it) (3 (59 goes) (47 along)))) (77 .)))) (55 ""))"
2923	offers a gentle summer fantasy for both grown-ups and little ones .	0	Subjective	(20 (24 (25 (85 offers) (27 (52 a) (2 (95 gentle) (2 (32 summer) (84 fantasy))))) (1 (49 for) (27 (33 both) (27 (54 grown) (8 (66 -) (23 (50 ups) (8 (76 and) (2 (32 little) (84 ones))))))))) (77 .))
3280	"""spanning from post world war ii during the late 1950's through the irish mob wars of the 1970's and culminating in their adulthood in the 1990's , the story is set to the backdrop of backroom politics and the realities of the irish mob and it's gang wars ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 [UNK]) (1 (1 (1 (49 from) (27 (81 post) (64 world))) (78 war)) (78 ii))) (1 (49 during) (27 (22 (43 the) (2 (95 late) (2 (68 1950) (8 (38 ') (67 s))))) (12 (74 through) (27 (22 (43 the) (2 (95 irish) (2 (32 mob) (84 wars)))) (12 (74 of) (27 (22 (43 the) (2 (68 1970) (8 (8 (38 ') (67 s)) (8 (76 and) (0 (44 [UNK]) (12 (74 in) (27 (46 their) (42 [UNK])))))))) (12 (74 in) (27 (29 (52 the) (61 [UNK])) (8 (38 ') (67 s))))))))))) (31 (1 (39 ,) (24 (25 (13 (43 the) (69 story)) (3 (28 (3 (28 (3 (89 is) (45 set)) (73 to)) (27 (81 the) (11 (65 backdrop) (12 (74 of) (27 (44 [UNK]) (92 politics)))))) (76 and)) (27 (81 the) (11 (65 realities) (12 (74 of) (27 (52 the) (2 (32 irish) (84 mob)))))))) (1 (39 and) (25 (41 it) (3 (28 (38 ') (67 s)) (27 (53 gang) (92 wars))))))) (77 .)))) (55 ""))"
3057	"""haunted by the memories of war , he seeks a quiet life of farming , solitude and prayer ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 haunted) (1 (49 by) (27 (81 the) (64 memories)))) (1 (74 of) (56 war))) (31 (1 (39 ,) (25 (41 he) (3 (89 seeks) (27 (52 a) (2 (68 quiet) (11 (65 life) (12 (74 of) (27 (35 [UNK]) (8 (70 ,) (15 (82 solitude) (8 (76 and) (35 [UNK])))))))))))) (77 .)))) (55 ""))"
5323	lynn tells sue she wants to stop their criminal life and get married ^&#214 ; she won't accept chow nunn's order for the second killing .	1	Objective	(20 (24 (25 (41 lynn) (3 (6 (28 (3 (59 tells) (1 (39 sue) (25 (41 she) (3 (6 (28 (40 wants) (73 to)) (57 stop)) (27 (46 their) (2 (32 criminal) (84 life))))))) (76 and)) (57 get)) (83 married))) (1 (18 (60 ^) (12 (74 &) (27 (81 #) (64 214)))) (1 (39 ;) (25 (13 (25 (41 she) (3 (62 won) (3 (6 (28 (38 ') (67 t)) (57 accept)) (83 [UNK])))) (41 nunn)) (3 (28 (38 ') (67 s)) (45 order)))))) (31 (1 (49 for) (27 (52 the) (2 (32 second) (84 killing)))) (77 .)))
219	"""wedding feels a bit anachronistic . still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 wedding) (3 (89 feels) (27 (81 a) (64 bit)))) (1 (8 (72 anachronistic) (77 .)) (78 still))) (31 (1 (39 ,) (24 (25 (85 not) (27 (52 every) (2 (68 low) (8 (8 (66 -) (23 (50 budget) (84 movie))) (8 (28 (89 must) (86 be)) (2 (68 quirky) (8 (76 or) (82 bleak)))))))) (1 (39 ,) (25 (13 (88 and) (27 (52 a) (2 (32 happy) (84 ending)))) (3 (28 (89 is) (86 no)) (27 (90 cinematic) (61 [UNK]))))))) (77 .)))) (55 ""))"
1835	 . . . the movie is just a plain old monster .	0	Subjective	(20 (24 (25 (77 .) (77 .)) (1 (39 .) (25 (13 (43 the) (69 movie)) (3 (28 (89 is) (86 just)) (27 (52 a) (2 (95 plain) (2 (32 old) (84 monster)))))))) (77 .))
1519	"""' . . . the film's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '"""	0	Subjective	"(20 (20 (20 (55 "") (20 (24 (25 (13 (38 ') (26 (31 (1 (77 .) (77 .)) (77 .)) (25 (13 (43 the) (69 film)) (3 (28 (38 ') (67 s)) (45 considered))))) (3 (28 (40 approach) (73 to)) (27 (46 its) (51 subject)))) (1 (48 matter) (3 (28 (3 (89 is) (27 (37 too) (71 calm))) (76 and)) (45 thoughtful)))) (31 (1 (49 for) (27 (44 [UNK]) (1 (39 ,) (24 (25 (13 (76 and) (13 (43 the) (0 (44 [UNK]) (12 (74 of) (27 (46 its) (42 [UNK])))))) (3 (3 (59 makes) (47 it)) (27 (81 a) (64 failure)))) (1 (49 as) (27 (53 straight) (92 drama))))))) (77 .)))) (38 ')) (55 ""))"
5946	"""these three seemingly unrelated storylines are interwoven and brought together in plastik-man , a modern take on the gangster genre ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (22 (43 these) (2 (95 three) (2 (95 seemingly) (2 (44 [UNK]) (84 storylines))))) (3 (3 (28 (3 (89 are) (45 interwoven)) (76 and)) (45 brought)) (47 together))) (1 (49 in) (27 (35 [UNK]) (8 (66 -) (50 man))))) (31 (1 (39 ,) (25 (27 (52 a) (2 (32 modern) (84 take))) (12 (74 on) (27 (52 the) (2 (32 gangster) (84 genre)))))) (77 .)))) (55 ""))"
1868	"""gran historia sobre el amor , la familia , la lealtad y la traiciуn que seguramente se convertirб en un nuevo clбsico del gйnero ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (90 gran) (44 [UNK])) (3 (42 [UNK]) (27 (90 el) (61 [UNK])))) (1 (39 ,) (25 (27 (90 la) (61 [UNK])) (8 (70 ,) (15 (82 la) (8 (42 [UNK]) (8 (21 (8 (70 y) (15 (82 la) (8 (42 [UNK]) (8 (70 que) (61 [UNK]))))) (70 se)) (8 (42 [UNK]) (8 (8 (63 en) (8 (70 un) (61 [UNK]))) (42 [UNK])))))))))) (31 (1 (49 del) (61 [UNK])) (77 .)))) (55 ""))"
1660	"""does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (88 does) (24 (25 (13 (88 what) (27 (52 a) (2 (32 fine) (84 documentary)))) (3 (89 does) (45 best))) (1 (39 :) (25 (41 it) (3 (42 [UNK]) (27 (52 a) (2 (32 warm) (84 invitation)))))))) (1 (49 into) (27 (52 an) (2 (44 [UNK]) (84 world))))) (39 ,)) (3 (3 (62 then) (3 (59 [UNK]) (47 it))) (47 fully))) (1 (76 and) (3 (28 (3 (59 allows) (27 (52 the) (2 (68 larger) (0 (44 [UNK]) (12 (74 of) (27 (81 the) (64 journey))))))) (73 to)) (45 sink)))) (31 (1 (49 in) (61 [UNK])) (77 .)))) (55 ""))"
5998	"""after listening to a missionary from china speak , a christian man ( josh gaffga ) becomes very convinced by what he hears ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 after) (3 (28 (40 listening) (73 to)) (27 (81 a) (61 [UNK])))) (1 (49 from) (27 (53 china) (92 speak)))) (31 (1 (39 ,) (24 (25 (27 (27 (52 a) (2 (32 christian) (84 man))) (8 (70 () (15 (82 josh) (8 (44 [UNK]) (34 )))))) (3 (89 becomes) (27 (37 very) (71 convinced)))) (1 (49 by) (27 (13 (88 what) (80 he)) (59 hears))))) (77 .)))) (55 ""))"
634	there's not a fresh idea at the core of this tale .	0	Subjective	(20 (24 (25 (41 there) (3 (28 (28 (38 ') (67 s)) (86 not)) (27 (52 a) (2 (32 fresh) (84 idea))))) (1 (49 at) (27 (81 the) (11 (65 core) (12 (74 of) (27 (81 this) (64 tale))))))) (77 .))
2109	so much about the film is loopy and ludicrous . . . that it could have been a hoot in a bad-movie way if the laborious pacing and endless exposition had been tightened .	0	Subjective	(20 (24 (25 (27 (37 so) (71 much)) (31 (1 (39 about) (24 (25 (13 (43 the) (69 film)) (3 (89 is) (27 (35 [UNK]) (8 (76 and) (82 ludicrous))))) (1 (77 .) (77 .)))) (77 .))) (1 (39 that) (24 (25 (41 it) (3 (6 (28 (89 could) (86 have)) (57 been)) (27 (81 a) (64 hoot)))) (1 (49 in) (27 (52 a) (2 (68 bad) (8 (66 -) (23 (50 movie) (84 way))))))))) (31 (1 (39 if) (25 (13 (27 (29 (52 the) (61 [UNK])) (8 (63 pacing) (8 (76 and) (82 endless)))) (48 exposition)) (3 (28 (89 had) (86 been)) (45 [UNK])))) (77 .)))
3127	"""unexpectedly , the caustic loner befriends the girl only to see his life take another turn when she is kidnapped and later murdered ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 unexpectedly) (1 (39 ,) (24 (25 (22 (43 the) (2 (61 [UNK]) (35 [UNK]))) (3 (89 befriends) (27 (81 the) (64 girl)))) (1 (7 (6 (28 (40 only) (73 to)) (57 see)) (46 his)) (51 life))))) (1 (49 take) (27 (81 another) (64 turn)))) (31 (1 (39 when) (24 (25 (41 she) (3 (89 is) (45 kidnapped))) (1 (76 and) (3 (89 later) (45 murdered))))) (77 .)))) (55 ""))"
5089	"""when a regular fashion show goes horribly wrong , they are sucked into the nasty but irresistible underworld of bombay ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 when) (24 (25 (13 (27 (52 a) (2 (32 regular) (84 fashion))) (48 show)) (3 (59 goes) (27 (37 horribly) (71 wrong)))) (1 (39 ,) (25 (41 they) (3 (89 are) (45 [UNK])))))) (1 (49 into) (27 (52 the) (2 (68 nasty) (8 (76 but) (2 (32 irresistible) (84 underworld))))))) (31 (1 (74 of) (61 [UNK])) (77 .)))) (55 ""))"
848	"""the film is probably worth seeing for the sheer spectacle of it all , for the sake of obtaining valuable information , and for finding more closure on a story that has always been missing several pieces ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (43 the) (69 film)) (3 (6 (28 (89 is) (86 probably)) (57 worth)) (83 seeing))) (1 (49 for) (27 (52 the) (2 (68 sheer) (11 (65 spectacle) (12 (74 of) (27 (83 it) (33 all)))))))) (31 (1 (39 ,) (24 (25 (85 for) (27 (81 the) (11 (65 sake) (12 (74 of) (27 (44 [UNK]) (27 (53 valuable) (92 information))))))) (1 (39 ,) (25 (13 (76 and) (13 (24 (25 (85 for) (27 (33 finding) (27 (37 more) (71 closure)))) (1 (49 on) (27 (81 a) (64 story)))) (75 that))) (3 (28 (6 (28 (89 has) (86 always)) (57 been)) (47 missing)) (27 (53 several) (92 pieces))))))) (77 .)))) (55 ""))"
2030	so unique and stubborn and charismatic that you want it to be better and more successful than it is .	0	Subjective	(20 (24 (25 (27 (37 so) (71 unique)) (8 (8 (76 and) (35 [UNK])) (8 (76 and) (82 charismatic)))) (1 (39 that) (24 (25 (41 you) (3 (6 (28 (3 (59 want) (47 it)) (73 to)) (57 be)) (83 better))) (1 (49 and) (27 (37 more) (71 successful)))))) (31 (1 (49 than) (27 (41 it) (89 is))) (77 .)))
2643	de niro cries . you'll cry for your money back .	0	Subjective	(20 (24 (25 (13 (90 de) (92 niro)) (35 [UNK])) (1 (39 .) (25 (41 you) (3 (28 (38 ') (67 ll)) (45 [UNK]))))) (31 (1 (1 (49 for) (27 (46 your) (51 money))) (78 back)) (77 .)))
1064	"""finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (3 (6 (28 (3 (59 finds) (27 (81 a) (64 way))) (73 to)) (57 tell)) (27 (52 a) (2 (32 simple) (84 story)))) (1 (39 ,) (25 (85 perhaps) (27 (52 the) (2 (44 [UNK]) (84 story)))))) (1 (74 of) (56 all))) (31 (1 (39 ,) (24 (25 (13 (25 (85 in) (27 (81 a) (64 way))) (75 that)) (3 (59 seems) (47 compelling))) (1 (49 and) (27 (37 even) (71 original))))) (77 .)))) (55 ""))"
121	"""from its nauseating spinning credits sequence to a very talented but underutilized supporting cast , bartleby squanders as much as it gives out ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (1 (49 from) (27 (52 its) (2 (44 [UNK]) (84 spinning)))) (41 credits)) (3 (28 (40 sequence) (73 to)) (27 (52 a) (2 (95 very) (2 (15 (82 talented) (8 (8 (70 but) (61 [UNK])) (42 [UNK]))) (69 cast)))))) (1 (39 ,) (25 (41 bartleby) (3 (42 [UNK]) (27 (37 as) (71 much)))))) (31 (1 (39 as) (25 (41 it) (3 (59 gives) (47 out)))) (77 .)))) (55 ""))"
3659	they have one request - their bosses head on a plate .	1	Objective	(20 (24 (25 (41 they) (3 (89 have) (27 (93 one) (64 request)))) (1 (66 -) (25 (27 (46 their) (51 bosses)) (79 head)))) (31 (1 (49 on) (27 (81 a) (61 [UNK]))) (77 .)))
3916	the two play a high-stakes game of pool which ends in a huge debt owed to joe and soon johnny finds that his brother is in jail for trying to steal the money he owes .	1	Objective	(20 (24 (25 (13 (43 the) (69 two)) (3 (28 (3 (59 play) (27 (52 a) (2 (95 high) (10 (66 -) (2 (68 stakes) (11 (65 game) (12 (74 of) (27 (54 pool) (8 (8 (75 which) (3 (59 ends) (1 (49 in) (27 (52 a) (2 (32 huge) (84 debt)))))) (42 [UNK])))))))))) (73 to)) (45 joe))) (1 (39 and) (25 (13 (24 (25 (13 (88 soon) (80 johnny)) (3 (59 finds) (1 (39 that) (25 (27 (46 his) (51 brother)) (79 is))))) (1 (49 in) (56 jail))) (49 for)) (3 (6 (28 (40 trying) (73 to)) (57 steal)) (27 (81 the) (64 money)))))) (31 (1 (41 he) (59 owes)) (77 .)))
4865	they work things out ( somewhat ) during a night in the emergency room .	1	Objective	(20 (24 (25 (24 (25 (41 they) (3 (3 (59 work) (47 things)) (47 out))) (1 (70 () (37 somewhat))) (34 ))) (1 (49 during) (27 (81 a) (64 night)))) (31 (1 (49 in) (27 (52 the) (2 (32 emergency) (84 room)))) (77 .)))
3035	charlie is man who wakes up one morning to find that no one can see him .	1	Objective	(20 (24 (25 (41 charlie) (3 (89 is) (27 (54 man) (8 (75 who) (3 (59 wakes) (47 up)))))) (1 (93 one) (6 (28 (40 morning) (73 to)) (57 find)))) (31 (1 (39 that) (25 (13 (43 no) (69 one)) (3 (62 can) (3 (59 see) (47 him))))) (77 .)))
2402	those 24-and-unders looking for their own caddyshack to adopt as a generational signpost may have to keep on looking .	0	Subjective	(20 (24 (25 (13 (27 (54 those) (8 (63 24) (8 (8 (66 -) (23 (76 and) (66 -))) (42 [UNK])))) (18 (60 looking) (12 (74 for) (27 (46 their) (51 own))))) (3 (28 (40 [UNK]) (73 to)) (45 adopt))) (1 (49 as) (27 (52 a) (2 (61 [UNK]) (35 [UNK]))))) (31 (1 (1 (48 may) (3 (6 (28 (40 have) (73 to)) (57 keep)) (83 on))) (78 looking)) (77 .)))
5897	"""led by the brilliant and sadistic chester lamb , the invaders are surprised to discover sam and the kids from the detention room are still inside the school ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 led) (1 (49 by) (27 (52 the) (2 (68 brilliant) (8 (8 (8 (76 and) (35 [UNK])) (42 [UNK])) (42 [UNK])))))) (1 (39 ,) (25 (13 (43 the) (42 [UNK])) (3 (6 (28 (3 (89 are) (45 surprised)) (73 to)) (57 discover)) (83 sam))))) (31 (1 (39 and) (25 (13 (43 the) (11 (65 kids) (12 (74 from) (27 (52 the) (2 (32 detention) (84 room)))))) (3 (6 (28 (89 are) (86 still)) (57 inside)) (27 (81 the) (64 school))))) (77 .)))) (55 ""))"
5291	but the break turns into a nightmare when sanjana starts hearing screams .	1	Objective	(20 (24 (25 (88 but) (25 (27 (81 the) (64 break)) (79 turns))) (1 (49 into) (27 (81 a) (64 nightmare)))) (31 (1 (39 when) (25 (44 [UNK]) (3 (89 starts) (27 (53 hearing) (92 screams))))) (77 .)))
3697	filmmaker rick mckay documents actor/illusionist james beaman's transformation from an attractive young actor to the legendary icon marlene dietrich .	1	Objective	(20 (24 (25 (13 (90 filmmaker) (15 (82 rick) (8 (8 (70 mckay) (15 (82 documents) (8 (63 actor) (8 (70 /) (61 [UNK]))))) (8 (90 james) (61 [UNK]))))) (3 (28 (38 ') (67 s)) (45 transformation))) (1 (49 from) (27 (52 an) (2 (95 attractive) (2 (32 young) (84 actor)))))) (31 (1 (49 to) (27 (52 the) (2 (95 legendary) (2 (95 icon) (2 (61 [UNK]) (35 [UNK])))))) (77 .)))
3103	"""when she decides to cancel her only holiday with tor and go on a self-development course with per instead , the passive bystander tor realises he's going to have to stand up and be a man ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (88 when) (80 she)) (3 (6 (28 (40 decides) (73 to)) (57 [UNK])) (27 (52 her) (2 (32 only) (84 holiday))))) (1 (49 with) (27 (54 tor) (8 (76 and) (18 (60 go) (12 (74 on) (27 (52 a) (2 (95 self) (10 (66 -) (2 (68 development) (11 (65 course) (12 (74 with) (27 (44 [UNK]) (92 instead)))))))))))))) (31 (1 (39 ,) (25 (13 (22 (43 the) (2 (95 passive) (2 (44 [UNK]) (84 tor)))) (42 [UNK])) (3 (6 (28 (3 (6 (28 (3 (62 he) (6 (28 (3 (28 (38 ') (67 s)) (45 going)) (73 to)) (57 have))) (73 to)) (57 stand)) (83 up)) (76 and)) (57 be)) (27 (81 a) (64 man))))) (77 .)))) (55 ""))"
905	"""it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 it) (3 (6 (28 (89 is) (86 most)) (57 remarkable)) (27 (86 not) (18 (60 because) (12 (74 of) (27 (52 its) (2 (32 epic) (84 scope)))))))) (1 (39 ,) (25 (88 but) (24 (25 (18 (60 because) (12 (74 of) (27 (81 the) (64 startling)))) (91 intimacy)) (1 (41 it) (59 achieves)))))) (31 (1 (85 despite) (29 (52 that) (61 [UNK]))) (77 .)))) (55 ""))"
5349	"""soon , she begins to receive strange phone calls from jennifer , her dead best friend , who has supposedly come back from the dead to avenge her death ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 soon) (1 (1 (39 ,) (25 (41 she) (3 (6 (28 (40 begins) (73 to)) (57 receive)) (27 (53 strange) (92 phone))))) (78 calls))) (1 (49 from) (27 (54 jennifer) (8 (39 ,) (27 (52 her) (2 (95 dead) (2 (32 best) (84 friend)))))))) (31 (1 (39 ,) (25 (41 who) (3 (6 (28 (3 (3 (6 (28 (89 has) (86 supposedly)) (57 come)) (83 back)) (1 (49 from) (27 (81 the) (64 dead)))) (73 to)) (57 avenge)) (27 (46 her) (51 death))))) (77 .)))) (55 ""))"
4609	"""detective mi yun ( played by yum jung-ah ) , and her newly appointed partner , detective kang ( played by ji jin-hee ) , are assigned to the case ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (90 detective) (92 mi)) (3 (28 (21 (8 (8 (8 (63 yun) (8 (70 () (15 (82 played) (8 (70 by) (61 [UNK]))))) (42 [UNK])) (8 (8 (66 -) (50 ah)) (34 )))) (70 ,)) (76 and)) (27 (52 her) (2 (95 newly) (2 (44 [UNK]) (84 partner)))))) (1 (39 ,) (25 (13 (4 (8 (8 (70 detective) (15 (82 kang) (8 (70 () (15 (82 played) (8 (70 by) (61 [UNK])))))) (42 [UNK])) (66 -)) (21 (8 (44 [UNK]) (34 ))) (70 ,))) (3 (89 are) (45 assigned))))) (31 (1 (49 to) (27 (81 the) (64 case))) (77 .)))) (55 ""))"
520	""" . . . ambition is in short supply in the cinema , and egoyan tackles his themes and explores his characters' crises with seriousness and compassion ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (31 (1 (77 .) (77 .)) (77 .)) (27 (54 ambition) (8 (28 (89 is) (86 in)) (2 (68 short) (11 (65 supply) (12 (74 in) (27 (81 the) (64 cinema)))))))) (1 (39 ,) (25 (13 (88 and) (80 egoyan)) (3 (89 tackles) (27 (46 his) (51 themes)))))) (76 and)) (3 (89 explores) (27 (46 his) (51 characters)))) (1 (38 ') (87 crises))) (31 (1 (49 with) (27 (35 [UNK]) (8 (76 and) (82 compassion)))) (77 .)))) (55 ""))"
93	"""not too fancy , not too filling , not too fluffy , but definitely tasty and sweet ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (85 not) (27 (37 too) (71 fancy))) (1 (39 ,) (25 (85 not) (27 (37 too) (71 filling))))) (31 (1 (39 ,) (24 (25 (58 not) (1 (37 too) (61 [UNK]))) (1 (39 ,) (25 (88 but) (25 (85 definitely) (27 (54 tasty) (8 (76 and) (82 sweet)))))))) (77 .)))) (55 ""))"
414	the sheer dumbness of the plot ( other than its one good idea ) and the movie's inescapable air of sleaziness get you down .	0	Subjective	(20 (24 (25 (27 (52 the) (2 (68 sheer) (0 (44 [UNK]) (12 (74 of) (27 (81 the) (64 plot)))))) (8 (8 (70 () (15 (82 other) (8 (39 than) (27 (52 its) (2 (95 one) (2 (32 good) (84 idea))))))) (34 )))) (1 (39 and) (25 (13 (43 the) (69 movie)) (3 (28 (38 ') (67 s)) (45 [UNK]))))) (31 (1 (18 (60 air) (12 (74 of) (27 (61 [UNK]) (3 (59 get) (47 you))))) (78 down)) (77 .)))
3161	"""when times are tough , peter discovers his next door neighbor might be the real santa claus ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (88 when) (80 times)) (3 (89 are) (45 tough))) (1 (39 ,) (25 (41 peter) (3 (59 discovers) (27 (52 his) (2 (32 next) (84 door))))))) (31 (1 (1 (48 neighbor) (3 (28 (89 might) (86 be)) (27 (52 the) (2 (32 real) (84 santa))))) (78 claus)) (77 .)))) (55 ""))"
